Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Success,Fail_Dead_Parent,Fail_Egg_Neglect_Max,Fail_Egg_Neglect_Cumulative
600,1000,200,800,140,47,0,0.012,0.027,0.955,0.006
600,1000,200,800,140,47,1,0.001,0.304,0.694,0.001
600,1000,200,800,150,47,0,0.171,0.006,0.816,0.007
600,1000,200,800,150,47,1,0.022,0.083,0.885,0.01
600,1000,200,800,160,47,0,0.667,0.001,0.328,0.004
600,1000,200,800,160,47,1,0.228,0.011,0.759,0.002
600,1000,200,800,170,47,0,0.938,0,0.062,0
600,1000,200,800,170,47,1,0.668,0.003,0.329,0
600,1000,200,900,130,47,0,0,0.192,0.808,0
600,1000,200,900,130,47,1,0,0.677,0.323,0
600,1000,200,900,140,47,0,0.012,0.031,0.955,0.002
600,1000,200,900,140,47,1,0,0.297,0.703,0
600,1000,200,900,150,47,0,0.128,0.001,0.863,0.008
600,1000,200,900,150,47,1,0.014,0.071,0.912,0.003
600,1000,200,900,160,47,0,0.517,0,0.479,0.004
600,1000,200,900,160,47,1,0.189,0.013,0.792,0.006
600,1000,200,900,170,47,0,0.901,0,0.099,0
600,1000,200,900,170,47,1,0.569,0.001,0.43,0
600,1000,200,1000,130,47,0,0,0.208,0.792,0
600,1000,200,1000,130,47,1,0,0.673,0.327,0
600,1000,200,1000,140,47,0,0.002,0.032,0.966,0
600,1000,200,1000,140,47,1,0,0.319,0.681,0
600,1000,200,1000,150,47,0,0.076,0.006,0.914,0.004
600,1000,200,1000,150,47,1,0.014,0.097,0.889,0
600,1000,200,1000,160,47,0,0.392,0,0.605,0.003
600,1000,200,1000,160,47,1,0.132,0.01,0.857,0.001
600,1000,200,1000,170,47,0,0.798,0,0.202,0
600,1000,200,1000,170,47,1,0.467,0.001,0.532,0
600,1000,300,400,130,47,0,0,0.199,0.786,0.015
600,1000,300,400,130,47,1,0,0.654,0.345,0.001
600,1000,300,400,140,47,0,0.052,0.016,0.744,0.188
600,1000,300,400,140,47,1,0.003,0.3,0.642,0.055
600,1000,300,400,150,47,0,0.543,0.003,0.281,0.173
600,1000,300,400,150,47,1,0.18,0.14,0.522,0.158
600,1000,300,400,160,47,0,0.945,0,0.039,0.016
600,1000,300,400,160,47,1,0.654,0.059,0.235,0.052
600,1000,300,400,170,47,0,1,0,0,0
600,1000,300,400,170,47,1,0.932,0.016,0.051,0.001
600,1000,300,500,130,47,0,0,0.151,0.847,0.002
600,1000,300,500,130,47,1,0,0.515,0.485,0
600,1000,300,500,140,47,0,0.047,0.026,0.871,0.056
600,1000,300,500,140,47,1,0.007,0.204,0.78,0.009
600,1000,300,500,150,47,0,0.393,0.001,0.529,0.077
600,1000,300,500,150,47,1,0.118,0.08,0.736,0.066
600,1000,300,500,160,47,0,0.911,0,0.085,0.004
600,1000,300,500,160,47,1,0.566,0.022,0.395,0.017
600,1000,300,500,170,47,0,0.99,0,0.01,0
600,1000,300,500,170,47,1,0.891,0.01,0.098,0.001
600,1000,300,600,130,47,0,0,0.117,0.882,0.001
600,1000,300,600,130,47,1,0,0.44,0.56,0
600,1000,300,600,140,47,0,0.027,0.011,0.945,0.017
600,1000,300,600,140,47,1,0.004,0.147,0.845,0.004
600,1000,300,600,150,47,0,0.352,0.002,0.606,0.04
600,1000,300,600,150,47,1,0.076,0.036,0.862,0.026
600,1000,300,600,160,47,0,0.84,0,0.156,0.004
600,1000,300,600,160,47,1,0.399,0.017,0.571,0.013
600,1000,300,600,170,47,0,0.983,0,0.017,0
600,1000,300,600,170,47,1,0.797,0.005,0.198,0
600,1000,300,700,130,47,0,0,0.101,0.899,0
600,1000,300,700,130,47,1,0,0.46,0.54,0
600,1000,300,700,140,47,0,0.025,0.008,0.955,0.012
600,1000,300,700,140,47,1,0.001,0.11,0.888,0.001
600,1000,300,700,150,47,0,0.291,0,0.677,0.032
600,1000,300,700,150,47,1,0.035,0.022,0.933,0.01
600,1000,300,700,160,47,0,0.788,0,0.207,0.005
600,1000,300,700,160,47,1,0.328,0.005,0.661,0.006
600,1000,300,700,170,47,0,0.979,0,0.021,0
600,1000,300,700,170,47,1,0.739,0.002,0.258,0.001
600,1000,300,800,130,47,0,0,0.114,0.886,0
600,1000,300,800,130,47,1,0,0.449,0.551,0
600,1000,300,800,140,47,0,0.015,0.009,0.969,0.007
600,1000,300,800,140,47,1,0.002,0.125,0.872,0.001
600,1000,300,800,150,47,0,0.188,0,0.793,0.019
600,1000,300,800,150,47,1,0.033,0.022,0.936,0.009
600,1000,300,800,160,47,0,0.667,0,0.329,0.004
600,1000,300,800,160,47,1,0.271,0.002,0.722,0.005
600,1000,300,800,170,47,0,0.952,0,0.048,0
600,1000,300,800,170,47,1,0.662,0,0.337,0.001
600,1000,300,900,130,47,0,0,0.105,0.895,0
600,1000,300,900,130,47,1,0,0.406,0.594,0
600,1000,300,900,140,47,0,0.003,0.008,0.987,0.002
600,1000,300,900,140,47,1,0,0.109,0.89,0.001
600,1000,300,900,150,47,0,0.125,0,0.862,0.013
600,1000,300,900,150,47,1,0.018,0.016,0.961,0.005
600,1000,300,900,160,47,0,0.586,0,0.409,0.005
600,1000,300,900,160,47,1,0.181,0.001,0.814,0.004
600,1000,300,900,170,47,0,0.901,0,0.099,0
600,1000,300,900,170,47,1,0.603,0,0.396,0.001
600,1000,300,1000,130,47,0,0,0.076,0.924,0
600,1000,300,1000,130,47,1,0,0.42,0.58,0
600,1000,300,1000,140,47,0,0.006,0.006,0.985,0.003
600,1000,300,1000,140,47,1,0,0.109,0.891,0
600,1000,300,1000,150,47,0,0.089,0.001,0.899,0.011
600,1000,300,1000,150,47,1,0.007,0.021,0.969,0.003
600,1000,300,1000,160,47,0,0.438,0,0.558,0.004
600,1000,300,1000,160,47,1,0.13,0.001,0.862,0.007
600,1000,300,1000,170,47,0,0.814,0,0.186,0
600,1000,300,1000,170,47,1,0.493,0,0.506,0.001
600,1000,400,500,130,47,0,0.001,0.104,0.889,0.006
600,1000,400,500,130,47,1,0,0.432,0.566,0.002
600,1000,400,500,140,47,0,0.028,0.007,0.837,0.128
600,1000,400,500,140,47,1,0,0.102,0.863,0.035
600,1000,400,500,150,47,0,0.411,0.001,0.342,0.246
600,1000,400,500,150,47,1,0.125,0.022,0.698,0.155
600,1000,400,500,160,47,0,0.924,0,0.052,0.024
600,1000,400,500,160,47,1,0.601,0.002,0.323,0.074
600,1000,400,500,170,47,0,0.994,0,0.006,0
600,1000,400,500,170,47,1,0.912,0,0.088,0
600,1000,400,600,130,47,0,0,0.091,0.907,0.002
600,1000,400,600,130,47,1,0,0.367,0.633,0
600,1000,400,600,140,47,0,0.02,0.003,0.934,0.043
600,1000,400,600,140,47,1,0.003,0.07,0.917,0.01
600,1000,400,600,150,47,0,0.342,0.001,0.556,0.101
600,1000,400,600,150,47,1,0.073,0.01,0.851,0.066
600,1000,400,600,160,47,0,0.844,0,0.138,0.018
600,1000,400,600,160,47,1,0.467,0,0.499,0.034
600,1000,400,600,170,47,0,0.99,0,0.009,0.001
600,1000,400,600,170,47,1,0.816,0,0.184,0
600,1000,400,700,130,47,0,0,0.059,0.941,0
600,1000,400,700,130,47,1,0,0.344,0.656,0
600,1000,400,700,140,47,0,0.015,0.002,0.967,0.016
600,1000,400,700,140,47,1,0.003,0.067,0.929,0.001
600,1000,400,700,150,47,0,0.265,0,0.684,0.051
600,1000,400,700,150,47,1,0.051,0.007,0.914,0.028
600,1000,400,700,160,47,0,0.756,0,0.228,0.016
600,1000,400,700,160,47,1,0.324,0.001,0.656,0.019
600,1000,400,700,170,47,0,0.976,0,0.024,0
600,1000,400,700,170,47,1,0.744,0,0.256,0
600,1000,400,800,130,47,0,0.001,0.071,0.928,0
600,1000,400,800,130,47,1,0,0.352,0.648,0
600,1000,400,800,140,47,0,0.011,0,0.983,0.006
600,1000,400,800,140,47,1,0,0.056,0.943,0.001
600,1000,400,800,150,47,0,0.197,0,0.761,0.042
600,1000,400,800,150,47,1,0.023,0.012,0.96,0.005
600,1000,400,800,160,47,0,0.693,0,0.301,0.006
600,1000,400,800,160,47,1,0.281,0,0.704,0.015
600,1000,400,800,170,47,0,0.956,0,0.044,0
600,1000,400,800,170,47,1,0.663,0,0.336,0.001
600,1000,400,900,130,47,0,0,0.071,0.929,0
600,1000,400,900,130,47,1,0,0.342,0.658,0
600,1000,400,900,140,47,0,0.008,0.001,0.988,0.003
600,1000,400,900,140,47,1,0.001,0.054,0.944,0.001
600,1000,400,900,150,47,0,0.159,0,0.821,0.02
600,1000,400,900,150,47,1,0.009,0.009,0.976,0.006
600,1000,400,900,160,47,0,0.617,0,0.377,0.006
600,1000,400,900,160,47,1,0.221,0.001,0.77,0.008
600,1000,400,900,170,47,0,0.925,0,0.075,0
600,1000,400,900,170,47,1,0.595,0,0.405,0
600,1000,400,1000,130,47,0,0,0.068,0.932,0
600,1000,400,1000,130,47,1,0,0.355,0.645,0
600,1000,400,1000,140,47,0,0.009,0.003,0.987,0.001
600,1000,400,1000,140,47,1,0,0.06,0.94,0
600,1000,400,1000,150,47,0,0.095,0.001,0.894,0.01
600,1000,400,1000,150,47,1,0.006,0.005,0.985,0.004
600,1000,400,1000,160,47,0,0.484,0,0.507,0.009
600,1000,400,1000,160,47,1,0.14,0,0.854,0.006
600,1000,400,1000,170,47,0,0.851,0,0.149,0
600,1000,400,1000,170,47,1,0.487,0,0.511,0.002
600,1000,500,600,130,47,0,0,0.038,0.952,0.01
600,1000,500,600,130,47,1,0,0.218,0.781,0.001
600,1000,500,600,140,47,0,0.016,0.002,0.835,0.147
600,1000,500,600,140,47,1,0.002,0.029,0.93,0.039
600,1000,500,600,150,47,0,0.343,0,0.372,0.285
600,1000,500,600,150,47,1,0.076,0.003,0.725,0.196
600,1000,500,600,160,47,0,0.884,0,0.076,0.04
600,1000,500,600,160,47,1,0.544,0,0.343,0.113
600,1000,500,600,170,47,0,0.996,0,0.004,0
600,1000,500,600,170,47,1,0.897,0,0.093,0.01
600,1000,500,700,130,47,0,0,0.032,0.966,0.002
600,1000,500,700,130,47,1,0,0.198,0.802,0
600,1000,500,700,140,47,0,0.016,0,0.945,0.039
600,1000,500,700,140,47,1,0.002,0.014,0.979,0.005
600,1000,500,700,150,47,0,0.274,0,0.608,0.118
600,1000,500,700,150,47,1,0.061,0.001,0.863,0.075
600,1000,500,700,160,47,0,0.827,0,0.145,0.028
600,1000,500,700,160,47,1,0.436,0,0.504,0.06
600,1000,500,700,170,47,0,0.983,0,0.017,0
600,1000,500,700,170,47,1,0.8,0,0.195,0.005
600,1000,500,800,130,47,0,0,0.033,0.967,0
600,1000,500,800,130,47,1,0,0.176,0.824,0
600,1000,500,800,140,47,0,0.009,0.001,0.976,0.014
600,1000,500,800,140,47,1,0.002,0.015,0.983,0
600,1000,500,800,150,47,0,0.218,0,0.73,0.052
600,1000,500,800,150,47,1,0.037,0.001,0.934,0.028
600,1000,500,800,160,47,0,0.722,0,0.26,0.018
600,1000,500,800,160,47,1,0.302,0,0.668,0.03
600,1000,500,800,170,47,0,0.957,0,0.043,0
600,1000,500,800,170,47,1,0.725,0,0.273,0.002
600,1000,500,900,130,47,0,0,0.022,0.978,0
600,1000,500,900,130,47,1,0,0.191,0.809,0
600,1000,500,900,140,47,0,0.002,0,0.99,0.008
600,1000,500,900,140,47,1,0,0.017,0.983,0
600,1000,500,900,150,47,0,0.17,0,0.772,0.058
600,1000,500,900,150,47,1,0.027,0.001,0.959,0.013
600,1000,500,900,160,47,0,0.64,0,0.348,0.012
600,1000,500,900,160,47,1,0.263,0,0.712,0.025
600,1000,500,900,170,47,0,0.932,0,0.068,0
600,1000,500,900,170,47,1,0.669,0,0.331,0
600,1000,500,1000,130,47,0,0,0.024,0.976,0
600,1000,500,1000,130,47,1,0,0.177,0.823,0
600,1000,500,1000,140,47,0,0.005,0.002,0.991,0.002
600,1000,500,1000,140,47,1,0,0.013,0.986,0.001
600,1000,500,1000,150,47,0,0.108,0,0.872,0.02
600,1000,500,1000,150,47,1,0.015,0.001,0.981,0.003
600,1000,500,1000,160,47,0,0.545,0,0.447,0.008
600,1000,500,1000,160,47,1,0.199,0.001,0.784,0.016
600,1000,500,1000,170,47,0,0.88,0,0.118,0.002
600,1000,500,1000,170,47,1,0.627,0,0.371,0.002
600,1000,600,700,130,47,0,0,0.008,0.985,0.007
600,1000,600,700,130,47,1,0,0.132,0.868,0
600,1000,600,700,140,47,0,0.008,0,0.879,0.113
600,1000,600,700,140,47,1,0,0.009,0.966,0.025
600,1000,600,700,150,47,0,0.259,0,0.403,0.338
600,1000,600,700,150,47,1,0.058,0,0.749,0.193
600,1000,600,700,160,47,0,0.84,0,0.08,0.08
600,1000,600,700,160,47,1,0.485,0,0.354,0.161
600,1000,600,700,170,47,0,0.993,0,0.005,0.002
600,1000,600,700,170,47,1,0.898,0,0.095,0.007
600,1000,600,800,130,47,0,0,0.013,0.986,0.001
600,1000,600,800,130,47,1,0,0.128,0.872,0
600,1000,600,800,140,47,0,0.012,0,0.947,0.041
600,1000,600,800,140,47,1,0,0.003,0.987,0.01
600,1000,600,800,150,47,0,0.209,0,0.645,0.146
600,1000,600,800,150,47,1,0.05,0,0.864,0.086
600,1000,600,800,160,47,0,0.747,0,0.203,0.05
600,1000,600,800,160,47,1,0.419,0,0.495,0.086
600,1000,600,800,170,47,0,0.981,0,0.018,0.001
600,1000,600,800,170,47,1,0.832,0,0.164,0.004
600,1000,600,900,130,47,0,0,0.011,0.989,0
600,1000,600,900,130,47,1,0,0.103,0.897,0
600,1000,600,900,140,47,0,0.005,0,0.984,0.011
600,1000,600,900,140,47,1,0,0.006,0.99,0.004
600,1000,600,900,150,47,0,0.145,0,0.776,0.079
600,1000,600,900,150,47,1,0.03,0,0.944,0.026
600,1000,600,900,160,47,0,0.643,0,0.323,0.034
600,1000,600,900,160,47,1,0.295,0,0.662,0.043
600,1000,600,900,170,47,0,0.933,0,0.067,0
600,1000,600,900,170,47,1,0.735,0,0.261,0.004
600,1000,600,1000,130,47,0,0,0.014,0.986,0
600,1000,600,1000,130,47,1,0,0.102,0.898,0
600,1000,600,1000,140,47,0,0.003,0,0.985,0.012
600,1000,600,1000,140,47,1,0,0.006,0.994,0
600,1000,600,1000,150,47,0,0.121,0,0.838,0.041
600,1000,600,1000,150,47,1,0.017,0,0.971,0.012
600,1000,600,1000,160,47,0,0.585,0,0.393,0.022
600,1000,600,1000,160,47,1,0.259,0,0.724,0.017
600,1000,600,1000,170,47,0,0.915,0,0.082,0.003
600,1000,600,1000,170,47,1,0.67,0,0.327,0.003
600,1000,700,800,130,47,0,0,0.014,0.979,0.007
600,1000,700,800,130,47,1,0,0.087,0.913,0
600,1000,700,800,140,47,0,0.005,0,0.881,0.114
600,1000,700,800,140,47,1,0,0.005,0.962,0.033
600,1000,700,800,150,47,0,0.176,0,0.475,0.349
600,1000,700,800,150,47,1,0.042,0,0.761,0.197
600,1000,700,800,160,47,0,0.77,0,0.098,0.132
600,1000,700,800,160,47,1,0.448,0,0.336,0.216
600,1000,700,800,170,47,0,0.983,0,0.013,0.004
600,1000,700,800,170,47,1,0.86,0,0.109,0.031
600,1000,700,900,130,47,0,0,0.009,0.991,0
600,1000,700,900,130,47,1,0,0.064,0.936,0
600,1000,700,900,140,47,0,0.001,0,0.987,0.012
600,1000,700,900,140,47,1,0,0.002,0.991,0.007
600,1000,700,900,150,47,0,0.139,0,0.711,0.15
600,1000,700,900,150,47,1,0.031,0,0.891,0.078
600,1000,700,900,160,47,0,0.675,0,0.244,0.081
600,1000,700,900,160,47,1,0.388,0,0.507,0.105
600,1000,700,900,170,47,0,0.957,0,0.041,0.002
600,1000,700,900,170,47,1,0.847,0,0.142,0.011
600,1000,700,1000,130,47,0,0,0.008,0.992,0
600,1000,700,1000,130,47,1,0,0.073,0.927,0
600,1000,700,1000,140,47,0,0.002,0,0.988,0.01
600,1000,700,1000,140,47,1,0,0.001,0.998,0.001
600,1000,700,1000,150,47,0,0.087,0,0.841,0.072
600,1000,700,1000,150,47,1,0.023,0,0.949,0.028
600,1000,700,1000,160,47,0,0.548,0,0.415,0.037
600,1000,700,1000,160,47,1,0.266,0,0.691,0.043
600,1000,700,1000,170,47,0,0.877,0,0.123,0
600,1000,700,1000,170,47,1,0.738,0,0.253,0.009
600,1000,800,900,130,47,0,0,0.004,0.992,0.004
600,1000,800,900,130,47,1,0,0.05,0.95,0
600,1000,800,900,140,47,0,0.001,0,0.922,0.077
600,1000,800,900,140,47,1,0,0.002,0.969,0.029
600,1000,800,900,150,47,0,0.112,0,0.549,0.339
600,1000,800,900,150,47,1,0.02,0,0.789,0.191
600,1000,800,900,160,47,0,0.683,0,0.169,0.148
600,1000,800,900,160,47,1,0.331,0,0.395,0.274
600,1000,800,900,170,47,0,0.956,0,0.031,0.013
600,1000,800,900,170,47,1,0.843,0,0.115,0.042
600,1000,800,1000,130,47,0,0,0.003,0.997,0
600,1000,800,1000,130,47,1,0,0.058,0.942,0
600,1000,800,1000,140,47,0,0.002,0,0.981,0.017
600,1000,800,1000,140,47,1,0,0.003,0.992,0.005
600,1000,800,1000,150,47,0,0.086,0,0.775,0.139
600,1000,800,1000,150,47,1,0.018,0,0.911,0.071
600,1000,800,1000,160,47,0,0.542,0,0.369,0.089
600,1000,800,1000,160,47,1,0.252,0,0.61,0.138
600,1000,800,1000,170,47,0,0.889,0,0.108,0.003
600,1000,800,1000,170,47,1,0.768,0,0.204,0.028
600,1000,900,1000,130,47,0,0,0.007,0.993,0
600,1000,900,1000,130,47,1,0,0.045,0.955,0
600,1000,900,1000,140,47,0,0,0,0.961,0.039
600,1000,900,1000,140,47,1,0,0.003,0.986,0.011
600,1000,900,1000,150,47,0,0.067,0,0.691,0.242
600,1000,900,1000,150,47,1,0.007,0,0.888,0.105
600,1000,900,1000,160,47,0,0.497,0,0.324,0.179
600,1000,900,1000,160,47,1,0.249,0,0.524,0.227
600,1000,900,1000,170,47,0,0.89,0,0.096,0.014
600,1000,900,1000,170,47,1,0.774,0,0.175,0.051
700,800,200,300,130,47,0,0,0.462,0.505,0.033
700,800,200,300,130,47,1,0,0.845,0.153,0.002
700,800,200,300,140,47,0,0.144,0.128,0.486,0.242
700,800,200,300,140,47,1,0.019,0.639,0.276,0.066
700,800,200,300,150,47,0,0.729,0.023,0.109,0.139
700,800,200,300,150,47,1,0.292,0.364,0.219,0.125
700,800,200,300,160,47,0,0.992,0,0.005,0.003
700,800,200,300,160,47,1,0.782,0.144,0.065,0.009
700,800,200,300,170,47,0,1,0,0,0
700,800,200,300,170,47,1,0.967,0.029,0.004,0
700,800,200,400,130,47,0,0.001,0.303,0.672,0.024
700,800,200,400,130,47,1,0,0.756,0.243,0.001
700,800,200,400,140,47,0,0.101,0.086,0.608,0.205
700,800,200,400,140,47,1,0.007,0.469,0.473,0.051
700,800,200,400,150,47,0,0.664,0.019,0.181,0.136
700,800,200,400,150,47,1,0.262,0.235,0.4,0.103
700,800,200,400,160,47,0,0.981,0,0.015,0.004
700,800,200,400,160,47,1,0.728,0.088,0.17,0.014
700,800,200,400,170,47,0,1,0,0,0
700,800,200,400,170,47,1,0.97,0.011,0.018,0.001
700,800,200,500,130,47,0,0.001,0.248,0.739,0.012
700,800,200,500,130,47,1,0,0.639,0.36,0.001
700,800,200,500,140,47,0,0.067,0.057,0.735,0.141
700,800,200,500,140,47,1,0.009,0.36,0.589,0.042
700,800,200,500,150,47,0,0.61,0.006,0.238,0.146
700,800,200,500,150,47,1,0.197,0.119,0.582,0.102
700,800,200,500,160,47,0,0.96,0,0.03,0.01
700,800,200,500,160,47,1,0.705,0.043,0.227,0.025
700,800,200,500,170,47,0,0.998,0,0.002,0
700,800,200,500,170,47,1,0.95,0.007,0.043,0
700,800,200,600,130,47,0,0,0.221,0.774,0.005
700,800,200,600,130,47,1,0,0.579,0.418,0.003
700,800,200,600,140,47,0,0.069,0.032,0.749,0.15
700,800,200,600,140,47,1,0.009,0.257,0.707,0.027
700,800,200,600,150,47,0,0.525,0.002,0.307,0.166
700,800,200,600,150,47,1,0.167,0.086,0.625,0.122
700,800,200,600,160,47,0,0.946,0,0.035,0.019
700,800,200,600,160,47,1,0.646,0.02,0.298,0.036
700,800,200,600,170,47,0,0.998,0,0.002,0
700,800,200,600,170,47,1,0.932,0.004,0.064,0
700,800,200,700,130,47,0,0,0.165,0.828,0.007
700,800,200,700,130,47,1,0,0.522,0.476,0.002
700,800,200,700,140,47,0,0.032,0.022,0.808,0.138
700,800,200,700,140,47,1,0.007,0.198,0.758,0.037
700,800,200,700,150,47,0,0.438,0.003,0.347,0.212
700,800,200,700,150,47,1,0.13,0.04,0.67,0.16
700,800,200,700,160,47,0,0.922,0,0.055,0.023
700,800,200,700,160,47,1,0.594,0.02,0.329,0.057
700,800,200,700,170,47,0,0.999,0,0.001,0
700,800,200,700,170,47,1,0.891,0.002,0.105,0.002
700,800,200,800,130,47,0,0,0.141,0.852,0.007
700,800,200,800,130,47,1,0,0.457,0.541,0.002
700,800,200,800,140,47,0,0.022,0.021,0.824,0.133
700,800,200,800,140,47,1,0.002,0.137,0.831,0.03
700,800,200,800,150,47,0,0.367,0.001,0.392,0.24
700,800,200,800,150,47,1,0.107,0.035,0.7,0.158
700,800,200,800,160,47,0,0.898,0,0.063,0.039
700,800,200,800,160,47,1,0.567,0.005,0.322,0.106
700,800,200,800,170,47,0,0.997,0,0.003,0
700,800,200,800,170,47,1,0.904,0.001,0.092,0.003
700,800,200,900,130,47,0,0,0.104,0.891,0.005
700,800,200,900,130,47,1,0,0.413,0.587,0
700,800,200,900,140,47,0,0.01,0.009,0.864,0.117
700,800,200,900,140,47,1,0,0.091,0.886,0.023
700,800,200,900,150,47,0,0.28,0.001,0.453,0.266
700,800,200,900,150,47,1,0.07,0.015,0.721,0.194
700,800,200,900,160,47,0,0.839,0,0.075,0.086
700,800,200,900,160,47,1,0.543,0.002,0.314,0.141
700,800,200,900,170,47,0,0.993,0,0.006,0.001
700,800,200,900,170,47,1,0.877,0,0.108,0.015
700,800,200,1000,130,47,0,0,0.127,0.872,0.001
700,800,200,1000,130,47,1,0,0.403,0.596,0.001
700,800,200,1000,140,47,0,0.008,0.014,0.874,0.104
700,800,200,1000,140,47,1,0,0.115,0.855,0.03
700,800,200,1000,150,47,0,0.201,0.002,0.485,0.312
700,800,200,1000,150,47,1,0.045,0.02,0.742,0.193
700,800,200,1000,160,47,0,0.778,0,0.121,0.101
700,800,200,1000,160,47,1,0.394,0,0.394,0.212
700,800,200,1000,170,47,0,0.984,0,0.012,0.004
700,800,200,1000,170,47,1,0.84,0,0.134,0.026
700,800,300,400,130,47,0,0,0.199,0.774,0.027
700,800,300,400,130,47,1,0,0.651,0.348,0.001
700,800,300,400,140,47,0,0.097,0.027,0.559,0.317
700,800,300,400,140,47,1,0.008,0.293,0.604,0.095
700,800,300,400,150,47,0,0.672,0.004,0.127,0.197
700,800,300,400,150,47,1,0.262,0.105,0.454,0.179
700,800,300,400,160,47,0,0.972,0,0.016,0.012
700,800,300,400,160,47,1,0.786,0.025,0.152,0.037
700,800,300,400,170,47,0,1,0,0,0
700,800,300,400,170,47,1,0.974,0.006,0.02,0
700,800,300,500,130,47,0,0.001,0.146,0.834,0.019
700,800,300,500,130,47,1,0,0.5,0.499,0.001
700,800,300,500,140,47,0,0.069,0.018,0.705,0.208
700,800,300,500,140,47,1,0.006,0.187,0.749,0.058
700,800,300,500,150,47,0,0.614,0.001,0.195,0.19
700,800,300,500,150,47,1,0.207,0.06,0.598,0.135
700,800,300,500,160,47,0,0.972,0,0.023,0.005
700,800,300,500,160,47,1,0.711,0.015,0.246,0.028
700,800,300,500,170,47,0,0.999,0,0.001,0
700,800,300,500,170,47,1,0.948,0.006,0.046,0
700,800,300,600,130,47,0,0,0.108,0.879,0.013
700,800,300,600,130,47,1,0,0.414,0.584,0.002
700,800,300,600,140,47,0,0.04,0.005,0.797,0.158
700,800,300,600,140,47,1,0.005,0.133,0.822,0.04
700,800,300,600,150,47,0,0.54,0,0.276,0.184
700,800,300,600,150,47,1,0.144,0.051,0.678,0.127
700,800,300,600,160,47,0,0.947,0,0.042,0.011
700,800,300,600,160,47,1,0.629,0.006,0.315,0.05
700,800,300,600,170,47,0,0.998,0,0.002,0
700,800,300,600,170,47,1,0.931,0.001,0.068,0
700,800,300,700,130,47,0,0,0.087,0.906,0.007
700,800,300,700,130,47,1,0,0.35,0.65,0
700,800,300,700,140,47,0,0.038,0.009,0.807,0.146
700,800,300,700,140,47,1,0.001,0.092,0.865,0.042
700,800,300,700,150,47,0,0.444,0,0.355,0.201
700,800,300,700,150,47,1,0.109,0.015,0.71,0.166
700,800,300,700,160,47,0,0.941,0,0.037,0.022
700,800,300,700,160,47,1,0.581,0.007,0.338,0.074
700,800,300,700,170,47,0,1,0,0,0
700,800,300,700,170,47,1,0.91,0.001,0.086,0.003
700,800,300,800,130,47,0,0,0.059,0.938,0.003
700,800,300,800,130,47,1,0,0.328,0.672,0
700,800,300,800,140,47,0,0.023,0.008,0.815,0.154
700,800,300,800,140,47,1,0.002,0.066,0.897,0.035
700,800,300,800,150,47,0,0.375,0,0.367,0.258
700,800,300,800,150,47,1,0.102,0.01,0.699,0.189
700,800,300,800,160,47,0,0.872,0,0.073,0.055
700,800,300,800,160,47,1,0.568,0,0.327,0.105
700,800,300,800,170,47,0,0.993,0,0.007,0
700,800,300,800,170,47,1,0.902,0,0.097,0.001
700,800,300,900,130,47,0,0,0.063,0.93,0.007
700,800,300,900,130,47,1,0,0.302,0.697,0.001
700,800,300,900,140,47,0,0.013,0.007,0.873,0.107
700,800,300,900,140,47,1,0,0.051,0.921,0.028
700,800,300,900,150,47,0,0.286,0,0.405,0.309
700,800,300,900,150,47,1,0.074,0.004,0.75,0.172
700,800,300,900,160,47,0,0.863,0,0.067,0.07
700,800,300,900,160,47,1,0.482,0,0.346,0.172
700,800,300,900,170,47,0,0.991,0,0.007,0.002
700,800,300,900,170,47,1,0.885,0,0.103,0.012
700,800,300,1000,130,47,0,0,0.065,0.931,0.004
700,800,300,1000,130,47,1,0,0.336,0.664,0
700,800,300,1000,140,47,0,0.013,0.002,0.871,0.114
700,800,300,1000,140,47,1,0.001,0.047,0.943,0.009
700,800,300,1000,150,47,0,0.205,0,0.47,0.325
700,800,300,1000,150,47,1,0.042,0.002,0.766,0.19
700,800,300,1000,160,47,0,0.768,0,0.121,0.111
700,800,300,1000,160,47,1,0.408,0,0.383,0.209
700,800,300,1000,170,47,0,0.971,0,0.025,0.004
700,800,300,1000,170,47,1,0.86,0,0.119,0.021
700,800,400,500,130,47,0,0,0.08,0.882,0.038
700,800,400,500,130,47,1,0,0.404,0.593,0.003
700,800,400,500,140,47,0,0.059,0.005,0.644,0.292
700,800,400,500,140,47,1,0.008,0.096,0.811,0.085
700,800,400,500,150,47,0,0.583,0,0.156,0.261
700,800,400,500,150,47,1,0.215,0.022,0.537,0.226
700,800,400,500,160,47,0,0.971,0,0.016,0.013
700,800,400,500,160,47,1,0.697,0.003,0.239,0.061
700,800,400,500,170,47,0,1,0,0,0
700,800,400,500,170,47,1,0.947,0.001,0.05,0.002
700,800,400,600,130,47,0,0.001,0.053,0.929,0.017
700,800,400,600,130,47,1,0,0.324,0.675,0.001
700,800,400,600,140,47,0,0.044,0.004,0.75,0.202
700,800,400,600,140,47,1,0.005,0.06,0.885,0.05
700,800,400,600,150,47,0,0.486,0,0.27,0.244
700,800,400,600,150,47,1,0.161,0.015,0.627,0.197
700,800,400,600,160,47,0,0.943,0,0.039,0.018
700,800,400,600,160,47,1,0.642,0.003,0.301,0.054
