iteration,hatchSuccess,hatchDays,neglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F,meanIncubation_M,varIncubation_M,numIncubation_M,meanForaging_M,varForaging_M,numForaging_M,meanIncubation_F,varIncubation_F,numIncubation_F,meanForaging_F,varForaging_F,numForaging_F,incubationMetabolism,foragingMetabolism,minEnergyThreshold,maxEnergyThreshold
14239,1,31,5,5,70.4947,67.3908,271.012,33.4645,61.5637,554.672,2.2,1.36,5,1.75,0.6875,4,2.5,4.58333,6,2.2,1.36,5,10,15,15,80
14240,1,31,7,4,35.1699,60.1016,485.411,59.1161,52.6978,803.774,3.25,6.1875,4,4.33333,22.2222,3,2.75,9.1875,4,2,2,3,10,16,15,80
14241,0,31,7,7,50.3896,66.4748,574.031,31.3666,51.6295,971.41,2.25,4.6875,4,4.25,31.6875,4,2.2,5.76,5,2.25,4.6875,4,10,17,15,80
14242,0,31,8,8,26.5908,50.1052,926.97,33.582,56.6432,845.547,2.5,6.75,4,1.66667,0.888889,3,2.6,5.44,5,2.5,6.75,4,10,18,15,80
14243,0,31,11,11,37.8159,42.5862,866.517,-4.87619,46.7865,1278.26,3,4.66667,3,1.5,0.25,2,2.75,6.1875,4,3,4.66667,3,10,19,15,80
14244,0,31,22,22,54.9347,63.6717,192.616,8.37027,24.921,811.073,1,0,1,nan,nan,0,4,9,2,1,0,1,10,20,15,80
14245,0,31,16,16,35.2479,55.1892,411.911,0.518909,35.478,1339.29,1.66667,0.888889,3,1,0,2,2.5,6.75,4,1.66667,0.888889,3,10,21,15,80
14246,0,31,20,20,-26.0491,26.5391,1423.27,-7.97077,35.3375,980.965,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,22,15,80
14247,0,31,21,21,-95.6791,1.02383,2933.05,-12.4123,38.7941,805.925,4,9,2,1,0,1,1,0,2,1,0,1,10,23,15,80
14248,0,31,21,21,-19.7268,37.8341,1209.87,-78.2982,2.04806,2467.19,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,24,15,80
14249,0,31,22,22,-64.0328,11.832,2094.03,-72.7469,-10.4663,3027.24,1,0,1,nan,nan,0,4,9,2,1,0,1,10,25,15,80
14250,1,31,0,0,243.901,184.045,1746.91,250.188,163.79,2225.95,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
14251,1,31,0,0,221.094,172.58,1035.09,240.02,163.134,2381.09,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
14252,1,31,0,0,216.172,167.36,1126.17,211.413,145.735,1101.14,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
14253,1,31,0,0,166.242,152.947,288.763,197.179,137.415,897.576,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
14254,1,31,0,0,184.438,155.013,618.748,176.597,134.581,423.877,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
14255,1,31,0,0,148.602,129.683,237.73,149.794,126.545,270.373,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
14256,1,31,0,0,152.994,136.964,293.533,145.126,113.26,257.927,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
14257,1,31,0,0,128.481,134.156,131.716,125.172,107.076,100.243,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
14258,1,31,0,0,111.968,114.449,51.7373,107.407,100.808,99.1074,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
14259,1,31,0,0,116.068,117.805,47.0951,92.5175,93.1731,50.4239,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
14260,1,31,0,0,85.2892,100.659,106.261,86.5862,87.5457,67.0635,1.14286,0.122449,14,1,0,14,1,0,15,1.14286,0.122449,14,10,11,15,80
14261,1,31,0,0,53.2548,77.7028,187.893,49.7954,72.4421,287.107,1.5,0.5,8,1.75,1.6875,8,1.66667,1.55556,9,1.5,0.5,8,10,12,15,80
14262,1,31,0,0,68.9,82.353,194.703,62.9689,78.961,80.3916,1.77778,0.839506,9,1.375,0.484375,8,1.33333,0.444444,9,1.77778,0.839506,9,10,13,15,80
14263,1,31,0,0,60.1013,81.6297,320.587,23.6193,71.5587,621.046,1.5,1,8,1.875,3.85938,8,1.77778,3.50617,9,1.5,1,8,10,14,15,80
14264,1,31,8,5,31.6776,46.5941,793.059,46.0316,61.9635,442.745,2.5,6.75,4,1.66667,0.888889,3,2.6,5.44,5,3.25,15.1875,4,10,15,15,80
14265,1,31,1,1,38.7529,62.3952,775.347,34.9847,70.1209,305.043,3,7.6,5,2,3,4,1.8,2.56,5,3.2,9.76,5,10,16,15,80
14266,1,31,1,1,22.626,55.8237,874.439,14.2349,65.2969,460.411,2.8,5.76,5,2,3,4,2.66667,5.88889,6,2.8,5.76,5,10,17,15,80
14267,1,31,8,4,70.0948,56.0411,842.36,23.9803,64.5594,605.287,3,8.5,4,1,0,3,2.2,5.76,5,4,21.5,4,10,18,15,80
14268,0,31,8,7,11.4442,66.0391,429.872,20.7778,39.0325,1304.4,2.2,5.76,5,4.5,36.75,4,2.4,7.84,5,1,0,4,10,19,15,80
14269,0,31,17,17,32.0493,64.4468,333.256,-10.2602,27.3378,1422.47,2,1,2,1,0,1,3.33333,10.8889,3,2,1,2,10,20,15,80
14270,0,31,19,19,53.5079,60.3488,246.618,-33.2752,13.3365,2011.69,1,0,2,1,0,1,3.33333,10.8889,3,1,0,2,10,21,15,80
14271,0,31,19,19,-20.2598,25.6694,1349.39,37.0194,54.2316,236.636,5,16,2,1,0,1,1,0,2,1,0,1,10,22,15,80
14272,0,31,19,19,-23.5181,31.3663,1497.91,-50.737,8.26074,2744.78,1,0,2,1,0,1,3.33333,10.8889,3,1,0,2,10,23,15,80
14273,0,31,20,20,-27.1629,21.3506,1218.92,-51.8792,14.0442,1944.89,1,0,1,nan,nan,0,5,16,2,1,0,1,10,24,15,80
14274,0,31,21,21,-102.016,-21.0269,4046.24,-59.5812,12.3618,2277.93,9,0,1,nan,nan,0,1,0,1,nan,nan,0,10,25,15,80
14275,1,31,0,0,253.444,171.476,2485.5,268.081,180.029,2696.47,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
14276,1,31,0,0,208.328,167.361,1501.52,212.957,147.103,1145.23,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
14277,1,31,0,0,176.617,137.591,595.123,199.459,146.721,1157.58,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
14278,1,31,0,0,239.88,179.615,1905.67,171.889,122.739,608.287,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
14279,1,31,0,0,174.209,150.908,559.754,171.559,132.832,498.696,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
14280,1,31,0,0,146.771,120.438,386.251,172.132,129.452,475.639,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
14281,1,31,0,0,137.291,131.414,116.692,145.98,114.191,308.152,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
14282,1,31,0,0,100.559,96.4322,41.6922,151.794,129.443,430.28,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
14283,1,31,0,0,109.85,106.304,102.683,111.552,96.839,40.3357,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
14284,1,31,0,0,115.399,110.639,60.8348,144.939,115.647,241.587,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
14285,1,31,0,0,50.4615,97.9075,298.906,94.3888,88.5391,105.198,1.14286,0.265306,14,1,0,13,1,0,14,1.14286,0.265306,14,10,11,15,80
14286,1,31,0,0,76.5683,101.783,78.2124,91.4389,86.4469,63.2235,1.14286,0.265306,14,1,0,14,1,0,15,1.14286,0.265306,14,10,12,15,80
14287,1,31,0,0,69.1154,83.3574,334.017,43.3255,72.3234,306.665,1.625,0.484375,8,1.75,2.6875,8,1.66667,2.44444,9,1.625,0.484375,8,10,13,15,80
14288,1,31,0,0,57.0095,65.6481,492.518,30.8387,65.3744,350.801,3.75,4.6875,4,3,4.66667,3,2.5,4.25,4,3.75,4.6875,4,10,14,15,80
14289,1,31,3,3,51.1438,69.9899,303.919,13.6897,56.2195,1038.76,1.8,2.56,5,3.4,15.04,5,2.5,6.58333,6,1.8,2.56,5,10,15,15,80
14290,1,31,1,1,50.5269,65.1773,784.165,20.5466,71.9518,333.708,1.85714,4.40816,7,1.33333,0.555556,6,2.125,5.35938,8,2,6,7,10,16,15,80
14291,0,31,9,9,73.1144,75.067,125.986,53.7137,61.8015,701.972,1.4,0.64,5,4.2,34.96,5,2.16667,4.80556,6,1.4,0.64,5,10,17,15,80
14292,1,31,4,4,49.6171,58.7354,637.641,40.7939,58.419,531.6,3,6,4,3,8,3,2.5,6.75,4,4,17,4,10,18,15,80
14293,0,31,10,10,6.61274,46.3323,1067.03,50.1859,69.2556,200.111,2.75,6.1875,4,1.66667,0.888889,3,1.5,0.75,4,5.25,46.1875,4,10,19,15,80
14294,0,31,13,13,39.9604,49.9165,558.176,-5.22194,42.2512,1293.23,2.33333,3.55556,3,1,0,2,2.75,9.1875,4,2.33333,3.55556,3,10,20,15,80
14295,0,31,18,18,22.8658,41.0263,1058.72,19.1698,59.0758,446.631,3.33333,10.8889,3,1,0,2,1,0,3,1,0,2,10,21,15,80
14296,0,31,21,21,-55.9138,7.11398,2109.78,16.5502,53.9626,449.027,4,9,2,1,0,1,1,0,2,1,0,1,10,22,15,80
14297,0,31,18,18,-66.9533,12.4076,3099.8,-24.859,23.4244,1421.57,5.5,20.25,2,1,0,1,1,0,2,1,0,1,10,23,15,80
14298,0,31,22,22,-34.0716,24.5398,1341.49,-80.5163,-12.0458,3165.02,1,0,1,nan,nan,0,4,9,2,1,0,1,10,24,15,80
14299,0,31,20,20,-106.665,-13.9515,4397.34,-85.115,12.9575,2688.31,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,25,15,80
14300,1,31,0,0,248.978,187.832,2559.7,243.65,163.169,1953.18,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
14301,1,31,0,0,218.537,162.357,984.794,243.088,168.542,2003.04,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
14302,1,31,0,0,221.903,153.933,1397.67,213.551,140.165,1113.29,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
14303,1,31,0,0,189.077,148.931,781.713,182.529,129.154,845.419,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
14304,1,31,0,0,187.615,147.098,651.342,166.626,135.563,525.67,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
14305,1,31,0,0,160.972,133.426,442.944,158.894,130.922,386.456,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
14306,1,31,0,0,137.089,127.797,158.471,146.903,121.322,309.427,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
14307,1,31,0,0,150.331,129.785,319.025,84.4989,84.8832,47.1598,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
14308,1,31,0,0,87.1188,107.509,60.6307,112.049,95.6044,82.3046,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
14309,1,31,0,0,86.6946,83.8366,70.4617,117.75,99.871,53.9658,1,0,14,1.14286,0.122449,14,1.13333,0.115556,15,1,0,14,10,10,15,80
14310,1,31,0,0,78.9114,96.0656,73.7567,68.1041,84.8159,103.689,1.21429,0.168367,14,1,0,13,1,0,14,1.21429,0.168367,14,10,11,15,80
14311,1,31,0,0,66.0293,95.9917,116.039,77.6128,86.6885,66.5022,1.21429,0.311224,14,1,0,13,1,0,14,1.21429,0.311224,14,10,12,15,80
14312,1,31,4,4,23.548,67.4657,805.692,73.1253,63.2303,543.793,2.5,6.58333,6,2.2,5.76,5,2,5,6,3.16667,16.1389,6,10,13,15,80
14313,1,31,2,2,64.9001,72.3254,278.219,29.9994,63.4059,783.49,1.66667,2.22222,6,2.66667,8.55556,6,2.14286,4.40816,7,1.66667,2.22222,6,10,14,15,80
14314,1,31,5,4,84.7506,62.1507,793.057,39.5572,65.4698,566.215,2.2,5.76,5,3.6,18.24,5,2.33333,4.88889,6,2.4,7.84,5,10,15,15,80
14315,1,31,2,1,49.3593,59.5051,575.435,14.8228,66.3028,355.679,2.6,5.04,5,2,1.5,4,2.66667,4.88889,6,2.8,6.96,5,10,16,15,80
14316,1,31,6,6,24.354,50.6808,1051.19,26.3927,67.2535,273.499,2.75,6.1875,4,2,2,3,1.75,1.6875,4,4.25,25.6875,4,10,17,15,80
14317,0,31,11,10,42.1497,48.921,676.22,55.9632,58.5816,529.087,3.33333,10.8889,3,1,0,2,2.5,6.75,4,3.66667,14.2222,3,10,18,15,80
14318,0,31,14,14,26.2007,45.8938,798.242,43.2525,49.2875,369.46,4.5,12.25,2,7,0,1,4,9,2,1,0,1,10,19,15,80
14319,0,31,18,18,38.7404,44.3362,756.895,57.9932,69.8215,93.668,3.33333,10.8889,3,1,0,2,1,0,3,1,0,2,10,20,15,80
14320,0,31,18,18,13.8959,29.2122,1375.25,45.6433,65.6298,217.228,3.33333,10.8889,3,1,0,2,1,0,3,1,0,2,10,21,15,80
14321,0,31,13,10,6.8128,61.5315,564.286,-35.3449,20.7818,1636.46,3,8,3,9,64,2,3,8,3,1,0,2,10,22,15,80
14322,0,31,19,19,-40.312,17.9132,2102.34,-3.78983,43.6044,721.836,3,8,3,1,0,2,1,0,3,1,0,2,10,23,15,80
14323,0,31,18,18,-31.544,20.5785,2042.88,-34.8778,36.5396,1596.16,3,8,3,1.5,0.25,2,1.33333,0.222222,3,1,0,2,10,24,15,80
14324,0,31,21,21,-149.912,-18.6635,5025.27,-60.8056,11.8826,1736.74,4,9,2,1,0,1,1,0,2,1,0,1,10,25,15,80
14325,1,31,0,0,201.444,157.978,911.184,264.061,168.022,2523.56,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
14326,1,31,0,0,252.941,184.664,2223.38,210.415,150.665,1110.34,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
14327,1,31,0,0,226.35,163.32,1736.54,218.875,145.72,1392.19,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
14328,1,31,0,0,171.019,139.918,667.607,177.704,128.991,605.111,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
14329,1,31,0,0,187.157,150.705,535.422,214.14,152.16,1010.97,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
14330,1,31,0,0,180.656,149.639,862.685,174.371,128.097,797.067,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
14331,1,31,0,0,127.072,114.134,86.7683,174.929,137.532,650.837,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
14332,1,31,0,0,116.999,118.759,175.14,120.512,111.497,136.921,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
14333,1,31,0,0,85.894,95.7756,117.55,95.6017,86.258,84.2021,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,9,15,80
14334,1,31,0,0,95.8026,100.648,73.4629,134.866,117.145,196.491,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
14335,1,31,0,0,77.0043,85.6404,57.286,79.9459,93.054,68.833,1.07143,0.0663265,14,1.15385,0.130178,13,1.14286,0.122449,14,1.07143,0.0663265,14,10,11,15,80
14336,1,31,0,0,79.2348,83.8369,151.396,58.2039,84.3536,279.688,1.2,0.36,10,1.6,0.84,10,1.54545,0.793388,11,1.2,0.36,10,10,12,15,80
14337,1,31,0,0,19.2491,69.5234,482.917,60.5085,62.7608,612.688,2.42857,6.2449,7,2.16667,4.80556,6,2,4.28571,7,1.5,1.25,6,10,13,15,80
14338,1,31,0,0,45.0671,61.0781,887.322,16.9886,70.684,390.792,2.33333,6.55556,6,1.6,0.64,5,2.42857,5.67347,7,2.33333,6.55556,6,10,14,15,80
14339,1,31,5,5,56.7729,60.6659,750.943,44.819,70.8857,169.808,3.5,8.25,4,2,2,3,1.75,1.6875,4,4.75,24.1875,4,10,15,15,80
14340,0,31,10,10,89.1106,63.4696,486.865,55.2522,60.9081,575.349,2.25,4.6875,4,5,48,4,2.2,5.76,5,2.25,4.6875,4,10,16,15,80
14341,1,31,5,5,50.4582,55.2643,598.068,43.1193,63.0778,348.444,3,6,4,2.66667,5.55556,3,2.25,4.6875,4,4.25,20.6875,4,10,17,15,80
14342,0,31,11,9,40.446,39.5869,1141.48,38.24,57.5322,639.65,3.33333,10.8889,3,1,0,2,2.5,6.75,4,4,18,3,10,18,15,80
14343,0,31,10,10,12.6775,41.2748,1334.6,11.1285,48.6522,1085.76,3.33333,10.8889,3,1,0,2,2.75,9.1875,4,3.33333,10.8889,3,10,19,15,80
14344,0,31,18,18,20.4816,38.4932,1168.28,65.5558,70.3742,78.9005,3.33333,6.88889,3,1,0,2,1,0,3,1.5,0.25,2,10,20,15,80
14345,0,31,20,20,39.2442,65.1262,268.971,-31.2589,14.6097,1640.37,1,0,2,1,0,1,3,8,3,1,0,2,10,21,15,80
14346,0,31,14,14,-11.7999,27.498,1102.43,-13.3073,41.0495,1241.21,4,9,2,1,0,1,3,8,3,4,9,2,10,22,15,80
14347,0,31,21,21,-9.16549,36.6479,854.268,-89.5914,-10.5186,3099.48,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,23,15,80
14348,0,31,22,22,-48.3606,22.7141,2174.66,-104.59,-17.8985,3627.51,1,0,1,nan,nan,0,4,9,2,1,0,1,10,24,15,80
14349,0,31,22,22,-83.0488,-9.71522,2864.22,-71.2447,9.99917,2280.18,8,0,1,nan,nan,0,1,0,1,nan,nan,0,10,25,15,80
14350,1,31,0,0,261.252,189.166,2417.65,254.877,177.714,2092.99,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
14351,1,31,0,0,191.457,150.154,812.09,232.075,153.101,1378.67,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
14352,1,31,0,0,165.993,130.103,577.784,175.202,134.912,721.541,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
14353,1,31,0,0,213.961,166.244,1265.42,189.824,131.539,777.34,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
14354,1,31,0,0,164.611,140.378,436.435,145.538,113.51,326.079,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
14355,1,31,0,0,167.288,145.71,410.329,176.192,127.747,518.391,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
14356,1,31,0,0,140.638,124.827,252.804,138.66,113.237,190.756,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
14357,1,31,0,0,138.044,117.212,219.979,114.754,95.9142,83.1005,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
14358,1,31,0,0,144.51,130.218,264.026,138.195,116.927,225.02,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
14359,1,31,0,0,79.8908,95.7669,57.7923,108.001,103.397,79.8708,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
14360,1,31,0,0,110.823,116.677,46.8106,107.054,101.268,55.8788,1,0,15,1,0,15,1,0,16,1,0,15,10,11,15,80
14361,1,31,0,0,77.9862,87.0183,124.549,64.1288,81.5089,103.86,1.27273,0.198347,11,1.27273,0.380165,11,1.25,0.354167,12,1.27273,0.198347,11,10,12,15,80
14362,1,31,0,0,53.2448,73.4071,360.634,40.1683,72.5463,266.545,2.14286,2.97959,7,1.66667,1.22222,6,1.57143,1.10204,7,2.14286,2.97959,7,10,13,15,80
14363,1,31,0,0,24.163,79.6298,502,71.9342,77.0748,291.979,2,3.55556,9,1.5,1.75,8,1.44444,1.58025,9,2,3.55556,9,10,14,15,80
14364,1,31,2,2,11.4101,73.5457,846.357,70.5493,71.5654,195.549,2.25,5.1875,8,1.42857,1.10204,7,1.375,0.984375,8,1.42857,0.530612,7,10,15,15,80
14365,1,31,6,6,45.5366,67.8984,813.761,82.7221,81.9471,122.259,2.42857,6.2449,7,2,5,6,1,0,7,3.28571,20.2041,7,10,16,15,80
14366,1,31,6,6,19.9409,70.8515,394.944,55.5556,53.6337,634.781,3.75,8.6875,4,5,32,3,2.5,6.75,4,2.33333,3.55556,3,10,17,15,80
14367,0,31,18,18,42.2358,44.0336,716.239,86.3191,74.1874,69.515,3,8,3,1,0,2,1,0,3,9,128,3,10,18,15,80
14368,0,31,19,19,36.0405,42.2449,839.234,60.2989,64.0751,115.919,5,16,2,1,0,1,1,0,2,1,0,1,10,19,15,80
14369,0,31,19,19,-36.3326,13.7433,2472.54,22.9326,54.7806,517.384,5,16,2,1,0,1,1,0,2,1,0,1,10,20,15,80
14370,0,31,21,21,-34.228,10.7819,1773.31,18.4019,52.995,446.616,4,9,2,1,0,1,1,0,2,1,0,1,10,21,15,80
14371,0,31,19,19,50.1588,60.8313,229.598,22.477,39.8564,714.725,1.5,0.25,2,1,0,1,3,8,3,1.5,0.25,2,10,22,15,80
14372,0,31,21,21,-48.4549,11.2535,1825.95,1.21276,46.8959,799.453,4,9,2,1,0,1,1,0,2,1,0,1,10,23,15,80
14373,0,31,20,20,-19.26,32.3254,1266.38,-79.9205,0.247128,3198.34,1,0,2,1,0,1,3,8,3,1,0,2,10,24,15,80
14374,0,31,21,21,-101.818,-9.31663,3717.51,-71.7449,6.15452,2424.15,4,9,2,1,0,1,1,0,2,1,0,1,10,25,15,80
14375,1,31,0,0,234.81,173.438,1742.6,223.815,170.664,1501.17,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
14376,1,31,0,0,246.712,188.952,1939.57,227.34,157.941,1392.96,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
14377,1,31,0,0,182.568,145.573,650.691,191.117,143.412,790.429,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
14378,1,31,0,0,181.987,155.226,863.563,174.881,134.823,514.226,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
14379,1,31,0,0,161.704,137.016,426.524,162.098,125.028,367.296,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
14380,1,31,0,0,188.728,154.483,648.515,171.891,125.924,389.264,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
14381,1,31,0,0,133.301,120.789,147.902,131.65,116.329,144.06,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
14382,1,31,0,0,93.5061,108.169,50.0687,98.9237,94.9441,39.8066,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
14383,1,31,0,0,106.607,103.946,49.8539,93.9892,93.8304,48.4716,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
14384,1,31,0,0,80.8485,90.4133,77.0736,97.0266,93.7684,55.421,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
14385,1,31,0,0,79.6066,83.9673,148.764,58.4852,86.2291,231.307,1.09091,0.0826446,11,1.45455,0.793388,11,1.41667,0.743056,12,1.09091,0.0826446,11,10,11,15,80
14386,1,31,0,0,81.1195,81.3592,183.555,66.5017,78.2227,133.217,1.66667,1.11111,9,1.55556,0.91358,9,1.5,0.85,10,1.66667,1.11111,9,10,12,15,80
14387,1,31,0,0,84.0546,85.3008,80.861,77.2941,96.5684,126.48,1,0,14,1.07143,0.0663265,14,1.06667,0.0622222,15,1,0,14,10,13,15,80
14388,1,31,4,4,40.774,67.8772,588.81,80.7938,75.1797,129.887,2.14286,4.12245,7,1.66667,0.555556,6,1.57143,0.530612,7,2.71429,11.6327,7,10,14,15,80
14389,1,31,2,2,70.7944,64.8996,637.009,31.0108,63.004,385.728,4.66667,6.88889,3,4.66667,8.22222,3,3.25,5.1875,4,5.33333,10.8889,3,10,15,15,80
14390,1,31,9,5,14.9448,61.2755,638.799,66.9923,51.2402,702.124,3,6,4,4.66667,26.8889,3,2.5,6.75,4,1.66667,0.888889,3,10,16,15,80
14391,1,31,6,6,67.9338,66.736,352.172,50.4718,55.1494,666.622,3.33333,2.88889,3,5.66667,27.5556,3,3,6,4,3.33333,2.88889,3,10,17,15,80
14392,0,31,12,12,36.8932,56.377,1031.37,42.0407,64.7862,310.552,2.2,5.76,5,1.75,1.6875,4,1.6,1.44,5,1,0,4,10,18,15,80
14393,0,31,13,13,39.4985,48.775,720.933,48.2125,52.3086,678.584,2.66667,2.88889,3,1,0,2,2.5,6.75,4,2.66667,2.88889,3,10,19,15,80
14394,0,31,12,12,8.65739,35.0212,893.97,2.15537,46.5967,1021.51,3,8,3,1,0,2,2.5,6.75,4,3,8,3,10,20,15,80
14395,0,31,20,20,-7.87063,24.6599,1444.21,19.5533,52.1873,295.425,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,21,15,80
14396,0,31,21,21,12.3347,57.1546,334.133,-43.7028,3.10471,1889.38,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,22,15,80
14397,0,31,20,20,-12.4094,19.3297,1517,3.78008,46.1697,765.76,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,23,15,80
14398,0,31,21,21,-113.126,-16.384,4418.46,-52.1721,25.4084,1555.89,4,9,2,1,0,1,1,0,2,1,0,1,10,24,15,80
14399,0,31,21,21,-114.157,-19.6056,4114.93,-32.6586,30.0791,1282.08,9,0,1,nan,nan,0,1,0,1,nan,nan,0,10,25,15,80
14400,1,31,0,0,240.043,179.873,2017.06,236.242,161.483,1855.44,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
14401,1,31,0,0,216.871,162.634,1697,211.112,139.38,1018.21,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
14402,1,31,0,0,212.124,159.794,1120.77,174.889,136.256,561.78,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
14403,1,31,0,0,189.368,157.338,848.402,199.797,134.609,981.197,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
14404,1,31,0,0,175.555,133.835,473.046,189.366,132.576,670.54,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
14405,1,31,0,0,174.905,136.436,581.303,169.685,127.403,399.477,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
14406,1,31,0,0,109.454,104.806,54.3039,137.719,118.655,281.417,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
14407,1,31,0,0,123.845,105.51,112.543,110.873,95.6675,69.8359,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
14408,1,31,0,0,88.4945,98.3867,65.7775,122.501,119.51,200.958,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
14409,1,31,0,0,76.3563,88.1611,114.824,74.0217,83.4334,80.6646,1.25,0.1875,12,1.25,0.1875,12,1.23077,0.177515,13,1.25,0.1875,12,10,10,15,80
14410,1,31,0,0,84.0078,101.421,58.2685,108.888,95.357,156.14,1,0,15,1,0,15,1,0,16,1,0,15,10,11,15,80
14411,1,31,0,0,67.6741,90.9111,326.018,77.6495,82.2042,54.5803,1.33333,0.388889,12,1.09091,0.0826446,11,1.08333,0.0763889,12,1.33333,0.388889,12,10,12,15,80
14412,1,31,2,2,62.337,60.2867,664.024,23.6333,63.2228,496.554,3.5,8.25,4,2.33333,3.55556,3,3,6.4,5,3.5,8.25,4,10,13,15,80
14413,1,31,0,0,47.2833,68.2973,565.397,24.3393,72.7159,415.078,2,4.28571,7,1.5,1.25,6,2.125,4.35938,8,2,4.28571,7,10,14,15,80
14414,1,31,5,5,41.1919,64.8101,472.58,58.8271,63.2507,618.701,1.8,2.56,5,3.2,19.36,5,2,5,6,1.8,2.56,5,10,15,15,80
14415,1,31,5,5,40.7714,59.0115,671.784,43.2985,71.1485,139.334,3.75,8.6875,4,3.33333,10.8889,3,1.5,0.75,4,5,24,4,10,16,15,80
14416,0,31,7,7,21.4805,58.9826,481.413,81.0252,56.5033,617.597,3.25,5.1875,4,5.33333,37.5556,3,2.5,6.75,4,5,24,4,10,17,15,80
